"SKU","STORE","COST","RETAIL"
3158731,8202,42.63,25.00
5106018,4703,12.00,24.99
2036624,2102,30.75,21.00
7759233,9404,8.90,13.39
7013867,1107,1.68,1.27
7804238,2503,15.75,8.75
3769082,403,8.00,21.00
2668774,2907,30.60,74.00
6520892,6503,6.90,19.00
949530,1407,7.50,9.99
9467343,2209,2.05,2.95
8907095,7307,19.78,12.25
4573605,3102,9.00,20.00
7857359,9504,22.48,19.99
3594160,3307,32.00,17.74
988968,4202,8.50,7.25
7578744,9303,8.80,14.00
5460022,3307,18.90,56.00
2097392,3302,10.40,9.41
7950387,1302,1.62,1.23
7536288,3307,48.75,23.65
9947777,6402,31.16,39.00
757438,7603,11.20,12.17
7336549,2204,8.22,6.06
3571423,4507,16.50,9.75
8577439,903,22.39,24.33
6402109,3504,17.63,11.87
1007749,9103,9.00,10.00
7507984,8302,21.15,22.50
6919901,5604,37.90,41.19
4919024,2702,10.89,22.50
6652420,7703,16.24,7.39
8478844,4409,9.90,11.00
2786150,3507,19.00,44.00
5949041,209,19.00,29.99
5566264,1004,21.60,36.00
93028,7307,17.78,20.00
332205,3707,14.45,15.70
8520831,507,2.37,2.58
3018,1002,10.50,18.19
2808418,2509,28.01,64.50
6722711,1103,8.78,9.54
1049736,4902,5.90,4.00
5822142,3302,18.84,11.50
4018455,3807,6.60,4.50
2549522,8702,20.50,42.00
4327923,4207,18.00,11.25
5847428,8002,33.00,17.00
5258283,3207,12.17,13.22
197596,4309,34.75,17.37
7458430,7702,15.33,18.25
5221394,4104,16.21,17.61
8816023,507,17.00,9.75
9248434,9604,12.75,7.50
6549541,203,1.75,6.00
2126714,507,32.68,35.52
638062,1207,12.41,13.49
7200941,2702,14.00,11.99
2173799,2209,39.75,19.88
1031300,4303,12.48,13.56
7459164,4309,22.92,24.91
924324,3107,27.28,29.65
7596463,5004,14.82,9.75
6904218,1709,7.00,9.00
2037642,8209,17.98,44.00
4968065,3407,29.00,58.00
194048,2009,26.00,59.00
9068414,9204,44.75,44.75
3103610,2109,8.36,8.00
9287872,703,25.88,17.25
1550703,4202,27.50,15.00
6585,8109,19.42,21.11
5069209,3307,9.00,11.00
6186218,1602,14.25,8.12
7058483,7103,9.00,5.99
6316135,1203,20.00,13.50
9354676,7507,51.50,44.64
1011316,5304,27.00,18.44
3317032,5502,17.40,14.75
3153713,2702,22.08,14.00
7528252,2702,17.00,20.00
336506,309,24.77,23.38
554761,2907,14.02,10.50
858662,8302,40.00,39.99
7027895,1007,19.80,11.00
313035,107,13.65,16.25
4353289,2503,9.31,20.00
6696159,1904,90.00,49.75
7526641,304,10.75,14.50
1222658,2009,9.30,20.00
5681171,7202,28.66,31.16
4138256,2602,16.00,20.00
159239,4409,31.60,39.50
4408959,3304,6.50,12.99
5370092,1107,9.00,29.00
5104487,2203,23.60,14.75
2467708,5302,16.50,21.00
7036684,103,15.00,9.65
3694446,5203,11.00,21.75
2501579,8902,16.00,8.75
1638368,4902,26.41,28.70
3227226,2303,3.84,5.00
4166295,3707,23.75,25.82
6837618,1007,11.99,19.00
9436305,4209,28.00,6.99
1228898,2707,25.50,16.25
3706722,1203,21.10,22.50
8519504,2707,10.15,51.00
1637899,3207,16.76,18.22
896489,3103,8.34,5.00
83116,2402,7.85,6.25
6267378,2204,5.75,7.50
4508696,8607,31.91,34.68
9526315,7302,21.25,2.99
4067231,107,34.00,37.50
4166968,1009,2.25,6.00
9637451,809,15.85,22.50
3007299,5202,25.25,13.62
5116967,204,10.00,7.29
1301473,3504,20.50,18.75
9437916,5302,27.40,29.78
9786822,2207,4.20,2.50
6137461,3407,15.50,10.38
9127041,6302,18.70,19.99
3988559,4607,20.79,22.60
696689,2204,3.40,2.00
2254490,2307,21.30,11.50
5886212,1807,9.60,20.00
8558473,1207,52.46,57.03
4788188,4502,21.94,23.85
7720752,2109,7.67,8.34
8907114,807,15.00,9.98
9517934,3707,20.00,14.75
2142885,4804,14.75,14.75
7622626,3207,22.48,15.00
3734761,2203,20.95,22.77
5468157,3202,10.25,6.00
8223923,102,21.75,14.50
4087358,1609,11.50,12.50
9246028,2704,27.00,14.50
1193355,509,16.75,19.75
9708150,8402,19.77,21.49
6666122,2304,5.50,3.07
9337241,3107,6.90,26.25
318541,7003,14.73,16.02
9330471,8604,19.90,11.25
9822508,4309,14.10,7.99
1247822,5602,13.00,14.00
6237606,3802,24.40,35.00
7110809,1607,16.98,38.00
7479903,4109,18.20,29.00
3068475,502,39.75,39.75
6873039,3603,26.00,16.50
3699014,907,25.00,34.50
456309,8603,18.75,22.50
7433287,2702,16.75,35.00
9264809,7503,54.28,59.00
4807438,2707,28.50,34.50
3166601,502,13.75,9.99
3967433,6503,16.00,19.50
6307897,2502,14.00,8.75
3174044,4309,23.20,25.22
4458002,8403,5.39,10.00
3091151,3303,29.00,17.25
5576418,1102,22.09,24.01
2813943,3802,23.50,15.47
6876934,1609,3.04,2.42
2177837,8602,32.00,39.50
6917310,203,14.00,19.75
3836782,4907,14.00,19.75
5238911,5502,28.29,34.50
2730907,3802,5.67,12.84
5896816,1403,13.50,19.03
2402658,807,9.24,22.00
2204530,4103,6.39,6.94
3918207,4403,5.75,5.99
9108403,9302,10.00,8.50
5157690,3507,8.00,4.00
1001671,909,14.00,15.39
1116029,4403,34.00,18.00
6692958,2609,11.30,8.00
606822,1707,3.36,1.97
3737453,5603,26.00,14.75
6674850,203,13.50,18.55
6456942,2602,3.44,2.00
7146638,3403,24.25,20.00
4147535,4404,8.80,5.99
8478476,603,12.40,29.99
6826974,9603,10.00,12.64
5136503,1509,26.00,14.75
3473867,203,7.50,11.90
1659046,1703,26.98,29.33
8196170,1104,18.00,10.00
1377413,4102,14.50,15.00
3246293,3704,48.75,24.37
4566997,8503,9.00,5.20
5858459,704,33.97,36.92
53018,3102,9.50,14.00
9530088,7004,16.92,38.25
6792430,7307,15.25,35.00
9273741,3504,29.25,28.70
5370378,1007,17.80,42.00
5023083,6604,23.10,20.00
8826709,4307,16.99,18.47
7360325,2102,7.20,16.00
7777442,8404,24.75,24.75
3367625,7704,17.50,22.50
8928322,5503,25.42,16.00
5031199,2007,15.14,16.45
5797426,2304,32.50,32.50
6546279,2309,48.33,25.83
4218356,309,9.75,7.25
357857,703,47.35,51.47
8098717,6404,47.60,29.75
9486694,2102,10.88,9.00
1057749,3009,13.50,15.00
3177348,3107,10.46,15.00
3087807,3304,3.90,9.00
9672485,4104,12.06,7.49
2338546,6302,9.50,5.50
3146964,5604,26.16,28.43
6623279,7202,20.40,9.75
4172352,5604,28.50,30.98
3169701,502,21.75,23.64
1817002,6703,26.55,28.86
9339811,2409,21.83,23.73
8696058,1709,36.08,22.00
8476131,1703,38.64,42.00
4816391,3504,12.95,9.70
7377903,3502,6.84,4.50
9067232,1103,9.90,6.00
6640266,4307,3.27,3.55
7439691,6404,14.20,29.00
8109668,4307,158.84,172.66
6892840,303,13.50,22.50
2988356,1307,13.00,11.12
506576,1807,25.75,17.40
2816921,7407,20.00,14.59
2746630,1003,3.50,2.50
1092110,3204,23.49,4.99
9863252,8604,9.26,10.07
5333041,807,9.00,20.00
5026122,2303,8.00,5.51
3391321,1407,25.00,24.75
1882950,2807,17.25,17.14
9877873,8309,36.75,24.50
5342095,2509,12.41,13.48
5696099,209,16.28,19.53
982850,4403,4.50,3.75
9407635,8609,29.72,32.30
6672995,2409,13.50,5.99
6849997,7602,4.25,9.99
9376782,6203,28.48,30.95
6177940,4102,12.80,8.00
6976427,1107,6.40,4.20
4759579,4307,18.21,49.00
3509635,3007,26.52,28.83
4590224,8204,11.75,34.00
7629703,4207,5.68,29.62
9417158,4307,6.80,5.99
2997410,3002,20.15,13.50
5378515,2609,9.00,13.87
5059524,2509,18.07,19.64
7918514,3003,9.00,4.62
6447032,2807,21.21,23.05
6334285,3004,35.67,22.25
1354024,4007,18.28,19.87
2227227,502,8.75,14.15
4142723,3003,32.09,20.00
9247334,9209,8.00,14.99
2617651,2607,59.50,33.05
1908236,4102,18.00,12.00
5597035,2604,16.36,10.00
2694651,8603,22.98,24.98
1283733,1709,32.00,17.00
4158017,4807,14.25,16.25
9209038,2203,1.90,3.00
5578927,6304,21.05,49.50
3389914,2602,18.00,30.00
7152022,8002,19.00,5.99
8347907,6004,21.35,37.00
8162789,1407,30.00,69.00
8654826,7603,30.82,17.25
5907645,3909,7.50,9.00
8454149,8404,16.76,18.22
7196558,2309,20.21,11.00
2508595,4004,35.98,39.11
7891352,4803,7.74,5.00
9638900,6109,7.50,15.00
6437040,3003,28.50,19.50
9906850,309,15.77,10.50
9982178,7004,6.50,2.99
7714350,2204,12.00,20.00
9757153,402,15.17,16.49
1686841,1407,24.90,14.25
1836008,2303,3.17,2.47
4028039,7907,110.00,57.50
1596831,7102,68.06,42.00
6777300,6904,9.30,10.11
8744306,5302,11.05,17.62
8938478,402,35.75,42.50
9048207,8603,74.50,79.99
1056771,107,10.75,17.50
8966782,1807,16.75,17.33
6006648,2409,13.50,7.81
2550990,304,14.50,6.99
6324232,2804,15.25,14.99
1751565,8504,18.75,7.99
8077347,3507,14.34,26.13
9827444,2504,6.00,11.99
7098371,4404,31.50,43.00
1278778,7007,28.36,35.00
2297661,2804,10.10,21.50
9067926,8302,14.50,8.00
6014764,2603,6.75,15.00
5587451,1003,7.75,10.00
3704419,6102,29.33,17.25
3184078,1602,27.31,17.09
4309672,3003,4.13,4.49
6988642,3607,16.92,19.00
8992068,8402,17.00,9.50
4768307,603,17.00,27.00
9684048,8602,37.96,41.26
8766778,5102,15.50,36.75
7878077,4303,11.40,9.50
4458574,7104,22.38,24.33
5150819,4109,9.67,10.51
4388283,203,18.01,19.58
3521585,4407,18.14,19.72
8068966,7403,13.13,17.50
9414018,8407,34.50,18.75
4596607,709,21.90,36.50
8212566,5102,23.60,14.75
1732050,2409,1.78,5.00
2967373,2402,14.00,19.00
8187280,1203,2.10,3.00
1591468,2109,12.66,13.76
8336447,3204,29.25,34.75
2877363,304,16.28,19.99
4879382,2607,13.50,16.00
1238137,1009,27.17,29.53
889231,7103,83.50,79.99
3579335,6902,8.75,9.99
7634210,2103,6.25,4.50
3289586,4409,7.50,19.00
5894105,1202,27.06,17.00
7563919,3609,1.95,1.50
2836518,7707,31.50,69.00
8998981,502,18.00,25.00
2447236,2707,6.92,5.00
9918331,1009,49.00,27.50
2118049,8902,95.27,103.55
8488836,2204,9.03,9.82
8638003,9104,27.61,30.01
6944045,2704,16.36,10.00
7836029,9002,52.00,27.50
4622566,9603,27.09,19.75
8154082,4003,26.00,7.99
772528,4707,14.33,29.25
3307898,5102,26.78,29.75
3158731,8402,42.63,25.00
5106018,4704,12.00,30.00
2036624,3302,30.75,21.00
7759233,9409,8.90,9.99
7013867,1203,1.68,1.27
7804238,2504,15.75,17.50
3769082,407,8.00,18.76
2668774,3002,34.00,39.00
6520892,6604,6.90,24.00
949530,1707,7.50,9.99
9467343,2303,2.05,3.00
8907095,7407,19.78,12.25
4573605,3109,9.00,20.00
7857359,9603,22.48,15.00
3594160,3309,32.00,17.25
988968,4802,8.50,7.25
7578744,9402,8.80,14.00
5460022,4202,19.58,56.00
2097392,3303,10.40,13.00
7950387,1307,1.62,1.23
7536288,3402,48.75,23.65
9947777,7007,31.16,19.50
757438,7703,11.20,12.17
7336549,2303,8.22,6.06
3571423,4807,16.50,9.75
8577439,907,22.39,24.33
6402109,3507,17.63,11.87
4637860,102,43.50,29.50
7507984,8402,21.15,22.50
6919901,6004,37.90,41.19
4919024,2704,10.89,11.25
6652420,8109,16.79,12.00
8478844,5004,9.90,11.00
2786150,3707,19.00,44.00
5949041,407,19.00,19.53
5566264,1007,21.60,36.00
93028,7507,17.78,20.00
332205,3809,14.45,15.70
8520831,603,2.37,2.58
3018,1007,10.50,7.50
2808418,2604,27.47,29.24
6722711,1109,8.78,9.54
1049736,5002,5.90,4.00
5822142,3307,18.84,11.50
4018455,4307,6.60,4.50
2549522,8802,20.50,30.00
4327923,4209,18.00,11.25
5847428,8102,33.00,17.00
5258283,3209,12.17,13.22
197596,4404,34.75,17.37
7458430,7707,15.33,18.25
5221394,4202,16.21,17.61
8816023,707,17.00,9.75
9248434,9804,12.75,14.99
6549541,204,1.75,6.00
2126714,707,32.68,35.52
638062,1302,12.41,13.49
7200941,2704,14.00,14.63
2173799,2303,39.75,19.88
1031300,4307,12.48,13.56
7459164,4402,22.92,24.91
924324,3109,27.28,29.65
7596463,5103,14.82,9.75
6904218,1807,7.00,9.00
2037642,8309,17.98,44.00
4968065,3502,29.00,58.00
194048,2103,26.00,59.00
9068414,9304,44.75,44.75
3103610,2202,8.36,8.00
9287872,707,25.87,17.25
1550703,4302,27.50,14.00
6585,8204,19.42,21.11
5069209,3309,9.00,11.00
6186218,1702,14.25,8.12
7058483,7303,9.00,5.99
6316135,1207,20.00,13.50
9354676,7707,51.50,31.25
1011316,5404,27.00,18.44
3317032,5602,17.40,14.75
3153713,2704,22.08,14.00
7528252,3002,17.00,10.00
336506,404,24.77,23.38
554761,3003,14.03,10.50
858662,8402,40.00,39.99
7027895,1407,19.80,11.00
313035,202,13.65,16.25
4353289,2509,9.31,20.00
6696159,2804,90.00,49.75
7526641,404,10.75,11.20
1222658,2103,9.30,20.00
5681171,7407,28.66,31.16
4138256,2702,16.00,20.00
159239,4907,31.60,49.99
4408959,3407,6.75,10.04
5370092,1109,9.00,29.00
5104487,2402,23.60,14.75
2467708,6002,16.50,21.00
7036684,203,15.00,9.65
3694446,5302,11.00,21.75
2501579,9103,16.00,8.75
1638368,5102,26.41,28.70
3227226,2304,3.84,5.00
4166295,3709,23.75,25.82
6837618,1009,11.99,19.00
9436305,4303,27.00,14.50
1228898,2804,25.50,42.88
3706722,1207,21.10,19.81
8519504,7103,10.15,41.00
1637899,3209,16.76,18.22
896489,6203,8.34,5.00
83116,2404,7.85,6.25
6267378,2207,5.75,6.46
4508696,9103,31.91,34.68
9526315,8202,21.25,8.83
4067231,203,31.00,18.75
4166968,1102,2.25,6.00
9637451,907,15.85,22.50
3007299,5302,25.25,13.62
5116967,209,10.00,7.29
1301473,3509,20.50,18.75
9437916,5404,27.40,29.78
9786822,2209,4.20,2.50
6137461,3507,15.50,10.38
9127041,6902,18.70,19.99
3988559,4707,20.79,22.60
696689,2207,3.40,2.00
2254490,2309,21.30,11.50
5886212,1904,9.60,20.00
8558473,1304,52.46,57.03
4788188,4507,21.94,23.85
7720752,3707,7.67,8.34
8907114,809,15.00,9.00
9517934,3807,20.00,14.75
2142885,4807,14.75,14.75
7622626,3302,22.48,15.00
3734761,2204,20.95,22.77
5468157,3204,10.25,24.00
8223923,202,21.75,14.50
4087358,1702,11.50,12.50
9246028,2804,27.00,14.50
1193355,704,16.75,19.75
9708150,8607,19.77,21.49
6666122,2307,5.50,3.00
9337241,3109,6.90,8.75
318541,7004,14.73,16.02
9330471,8609,19.90,11.25
9822508,4404,14.10,7.99
1247822,5802,13.00,14.00
6237606,3807,24.40,17.50
7110809,1609,16.98,38.00
7479903,4409,18.20,43.50
3068475,2402,39.75,39.75
6873039,4303,26.00,16.50
3699014,909,30.00,49.99
456309,8702,18.75,11.25
7433287,2704,16.75,35.00
9264809,8403,54.28,59.00
4807438,2804,28.50,34.50
3166601,802,13.75,15.06
3967433,6703,16.00,19.50
6307897,2509,14.00,17.50
3174044,4409,23.20,25.22
4458002,8503,5.39,10.00
3091151,3402,29.00,29.99
5576418,1103,22.09,24.01
2813943,3807,23.50,15.47
6876934,1702,3.04,2.50
2177837,9103,32.00,39.50
6917310,209,14.00,19.75
3836782,5004,14.00,19.75
5238911,5602,28.29,34.50
2730907,3807,5.00,15.00
5896816,1407,13.50,19.03
2402658,809,9.24,22.00
2204530,4202,6.39,6.94
3918207,4503,5.75,5.99
9108403,9402,10.00,8.50
5157690,3807,8.00,4.00
1001671,1002,14.00,17.50
1116029,4404,31.73,17.04
6692958,2704,11.30,8.00
606822,1709,3.36,2.00
3737453,5604,26.00,29.99
6674850,209,13.50,8.50
6456942,2603,3.44,2.00
7146638,3502,24.25,20.00
4147535,4502,8.80,5.50
8478476,604,12.40,29.99
2319031,107,51.11,4.99
5136503,1602,23.40,14.75
3473867,204,7.50,9.74
1659046,1909,26.98,29.33
8196170,1203,18.00,10.00
1377413,4103,14.50,14.99
3246293,3804,48.75,24.37
4566997,8602,9.00,5.20
5858459,707,33.97,36.92
53018,3103,9.50,28.00
9530088,7007,16.92,39.00
6792430,7402,15.25,20.00
9273741,3507,29.25,28.70
5370378,1009,17.80,42.00
5023083,8204,23.10,20.00
8826709,4607,16.99,18.47
7360325,2103,7.20,16.00
7777442,9302,24.75,24.75
3367625,7804,17.50,22.50
8928322,5604,20.15,32.00
5031199,2102,15.14,16.45
5797426,2307,32.50,32.50
6546279,2402,48.33,25.83
4218356,403,9.75,14.50
357857,1403,47.35,51.47
8098717,6503,47.60,59.50
9486694,2109,10.88,7.73
1057749,3307,9.00,10.00
3177348,3109,10.46,15.00
3087807,3504,3.90,9.00
9672485,4209,12.06,7.49
2338546,7002,9.50,5.50
3146964,5704,26.16,28.43
6623279,7302,20.40,9.75
4172352,6009,28.50,30.98
3169701,503,21.75,23.64
1817002,6704,26.55,28.86
9339811,2607,21.83,23.73
8696058,1807,36.08,22.00
8476131,1704,38.64,42.00
4816391,3604,12.95,9.70
7377903,3602,6.84,4.50
9067232,1104,9.90,9.24
6640266,4407,3.27,3.55
7439691,6503,14.20,29.00
8109668,4404,158.84,172.66
6892840,304,13.50,22.50
2988356,1402,13.00,8.50
506576,1904,25.75,17.40
2816921,7502,20.00,14.59
993515,4504,30.58,33.24
1092110,3302,23.49,4.99
9863252,8709,9.26,10.07
5333041,809,9.00,20.00
5026122,2307,8.00,5.51
3391321,1502,25.00,24.75
1882950,2904,17.25,12.00
9877873,8609,36.75,24.50
5342095,2602,12.41,13.48
5696099,402,16.28,22.00
982850,4507,4.50,3.62
9407635,8702,29.72,32.30
6672995,2602,13.50,5.99
6849997,7702,4.25,9.99
9376782,6302,28.48,30.95
6177940,4202,12.80,8.00
6976427,1109,6.40,4.00
4759579,4403,18.21,49.00
3509635,3009,26.52,28.83
4590224,8302,11.75,34.00
7629703,4407,5.68,9.99
9417158,4407,6.80,5.99
2997410,3004,20.15,24.99
5378515,3003,9.00,13.87
5059524,2602,18.07,19.64
7918514,3007,9.00,9.25
6447032,2907,21.21,23.05
6334285,3007,35.67,22.25
1354024,4103,18.28,19.87
2227227,1202,8.75,14.15
4142723,3007,32.09,20.00
9247334,9503,16.83,10.00
2617651,2907,59.50,34.75
1908236,4109,18.00,12.00
5597035,2702,16.36,20.00
2694651,8703,22.98,24.98
1283733,3009,32.00,17.00
4158017,4902,14.25,16.25
9209038,2504,1.90,3.00
5578927,6402,21.05,49.50
3389914,2603,18.00,30.00
7152022,8204,19.00,5.99
8347907,6102,21.35,37.00
8162789,1707,30.00,69.00
8654826,7703,30.82,17.25
5907645,4109,7.50,4.50
8454149,8407,16.76,18.22
7196558,2909,20.21,11.00
2508595,4102,35.98,39.11
7891352,4902,7.74,5.00
9638900,6209,7.50,15.00
6437040,3102,28.50,19.50
9906850,1009,15.77,5.99
9982178,7404,6.50,2.99
7714350,2303,12.00,20.00
9757153,502,15.17,16.49
1686841,1607,24.90,14.25
1836008,2304,3.17,2.47
4028039,8709,110.00,57.50
1596831,7104,68.06,42.00
6777300,7004,9.30,10.11
8744306,6002,11.05,11.75
8938478,504,35.75,42.50
9048207,8607,79.50,39.75
1056771,202,10.75,17.50
8966782,1904,16.75,17.33
6006648,2509,13.50,7.81
2550990,404,14.50,6.99
6324232,2807,15.25,10.48
1751565,8604,18.75,7.99
8077347,3509,14.34,19.50
9827444,2604,6.00,11.99
7098371,4409,31.50,64.50
1278778,7104,30.50,70.00
2297661,2907,10.10,21.50
5469137,2407,30.50,46.23
6014764,2604,6.75,8.13
5587451,1403,7.75,10.00
3704419,6104,29.33,17.25
3184078,1607,27.31,17.09
4309672,3007,4.13,4.49
6988642,3807,16.92,19.00
8992068,8609,17.00,9.50
4768307,703,17.00,27.00
9684048,8902,37.96,41.26
8766778,5103,15.50,12.25
7878077,4403,11.40,9.50
4458574,7204,22.38,24.33
5150819,4202,9.67,10.51
4388283,204,18.01,19.58
3521585,4409,18.14,19.72
8068966,7404,13.13,14.99
9414018,8409,34.50,18.75
4596607,802,21.90,36.50
8212566,5202,23.60,14.75
1732050,2502,1.78,5.00
2967373,2502,14.00,18.71
8187280,1204,2.10,3.00
1591468,2303,12.66,13.76
8336447,3209,29.25,34.75
2877363,403,16.28,22.00
4879382,2609,13.50,25.50
1238137,1509,27.17,29.53
889231,7107,74.63,99.50
3579335,7002,8.75,24.00
7634210,2109,6.25,4.50
3289586,6009,7.50,19.00
5894105,1509,27.06,17.00
7563919,3702,1.95,1.50
2836518,7902,31.50,69.00
8998981,802,18.00,25.00
2447236,2807,6.92,5.00
9918331,1607,44.10,50.00
2118049,9002,95.27,103.55
8488836,2207,9.03,9.82
8638003,9302,27.61,30.01
6944045,2707,16.36,10.00
7836029,9103,52.00,27.50
4867310,107,9.00,17.50
8154082,4007,26.00,13.71
772528,4904,14.33,29.25
3307898,5103,26.78,29.75
3158731,8902,42.63,25.00
5106018,4803,12.00,24.99
2036624,3502,30.75,21.00
7759233,9504,8.90,9.99
7013867,1207,1.68,1.27
7804238,2509,15.75,9.68
3769082,502,8.00,14.00
2668774,3007,30.60,74.00
6520892,6703,6.90,19.00
949530,1807,7.50,9.99
9467343,2307,2.05,3.00
8907095,7707,19.78,12.25
4573605,3202,9.00,20.00
5116683,102,13.50,9.50
3594160,3402,32.00,17.74
988968,4902,8.50,7.25
7578744,9409,8.80,14.00
5460022,4703,19.58,56.00
2097392,3304,10.40,13.00
7950387,1402,1.62,1.23
7536288,3407,48.75,23.65
9947777,7102,31.16,39.00
757438,7907,11.20,12.17
7336549,2304,8.25,5.00
3571423,6109,16.50,9.75
8577439,1003,22.39,24.33
6402109,3607,17.63,11.87
4637860,202,43.50,29.50
7507984,8602,21.15,22.50
6919901,6104,37.90,41.19
4919024,2707,10.89,22.50
6652420,8309,16.24,7.39
8478844,5302,9.90,11.00
2786150,3807,19.00,44.00
5949041,509,19.00,29.99
5566264,1009,21.60,36.00
93028,7603,17.78,20.00
332205,3902,14.45,15.70
8520831,2103,2.37,2.58
3018,1103,10.50,30.00
2808418,2607,33.60,21.50
6722711,1203,8.78,9.54
1049736,5102,5.90,4.00
5822142,3402,18.84,11.50
4018455,4407,6.60,4.50
2549522,8902,20.50,42.00
4327923,4302,18.00,11.25
5847428,8302,33.00,17.00
5258283,3303,12.17,13.22
197596,4409,34.75,17.37
7458430,7902,15.33,18.25
5221394,4303,16.21,17.61
8816023,802,17.00,9.75
8148595,9806,5.36,5.83
6549541,302,1.75,6.00
2126714,807,32.68,35.52
638062,1304,12.41,13.49
7200941,2707,14.00,14.63
2173799,2304,39.75,19.88
1031300,4402,12.48,13.56
7459164,4409,22.92,24.91
924324,3202,27.28,29.65
7596463,5104,7.40,9.75
6904218,1904,7.00,9.00
2037642,8409,17.98,44.00
4968065,3702,29.00,58.00
194048,2104,26.00,59.00
9068414,9404,44.75,44.75
3103610,2204,8.36,8.00
9287872,807,25.87,17.25
1550703,4404,27.50,14.00
6585,8403,19.42,21.11
5069209,3402,9.00,11.00
6186218,1709,14.25,8.12
7058483,7403,9.00,5.99
6316135,1402,20.00,13.50
9354676,7907,51.50,44.64
1011316,5504,27.00,18.44
3317032,6009,19.43,29.50
3153713,2707,22.08,14.00
7528252,3202,17.00,10.00
336506,504,24.77,23.38
554761,3007,14.37,10.56
858662,8602,40.00,39.99
7027895,1607,19.80,11.00
313035,209,13.65,16.25
4353289,2602,9.31,20.00
6696159,3204,90.00,49.75
7526641,504,10.75,11.20
1222658,2104,9.30,20.00
5681171,7507,28.66,31.16
4138256,3102,16.00,20.00
159239,6104,31.60,79.00
4408959,3504,6.50,12.99
5370092,1202,9.00,29.00
5104487,2404,23.60,14.75
2467708,6004,16.50,21.00
7036684,303,15.00,9.75
3694446,5303,11.00,21.75
2501579,9302,16.00,8.75
1638368,5202,26.41,28.70
3227226,2307,3.84,5.00
4166295,3804,23.75,25.82
6837618,1102,11.99,19.00
9436305,4307,27.76,14.17
1228898,2807,25.50,16.25
3706722,1307,21.10,19.81
8519504,9103,10.15,41.00
1637899,3302,16.76,18.22
896489,7704,8.34,5.00
83116,2409,7.85,6.25
6267378,2209,5.75,6.46
4508696,9302,31.91,34.68
9526315,8302,21.25,10.63
4067231,302,34.00,37.50
4166968,1104,2.25,6.00
9637451,909,15.85,22.50
3007299,6002,25.25,13.62
5116967,302,10.00,7.29
1301473,3602,20.50,18.75
9437916,5504,27.40,29.78
9786822,2303,4.20,2.50
6137461,3607,15.50,10.38
9127041,7002,18.70,19.99
3988559,4907,20.79,22.60
696689,2209,3.40,2.00
2254490,2404,22.14,14.00
5886212,2007,9.60,20.00
8558473,1607,52.46,57.03
4788188,4607,21.94,23.85
7720752,4707,7.67,8.34
8907114,902,15.00,9.75
9517934,4007,20.00,14.75
2142885,4907,14.75,14.75
7622626,3304,22.48,15.00
3734761,2207,20.95,22.77
5468157,3207,10.25,5.50
8223923,302,21.75,14.50
4087358,1703,11.50,12.50
9246028,2904,27.00,14.50
1193355,707,16.75,19.75
9708150,8707,19.77,21.49
6666122,2309,5.50,3.07
9337241,3207,6.90,26.25
318541,7103,14.73,16.02
9330471,8703,19.90,11.25
9822508,4407,14.10,7.99
1247822,6002,13.00,14.00
6237606,3809,24.40,35.00
7110809,1702,16.98,38.00
7479903,4607,17.18,24.19
3068475,2502,39.75,39.75
6873039,4403,26.00,16.50
3699014,1002,28.00,49.99
456309,8703,18.75,22.50
7433287,2707,16.75,35.00
9264809,8503,54.28,59.00
4807438,2807,28.50,34.50
3166601,1002,13.75,14.75
3967433,7103,16.00,19.50
6307897,2604,14.00,17.50
3174044,4504,23.20,25.22
4458002,8603,5.39,10.00
3091151,3409,29.00,34.50
5576418,1302,22.09,24.01
2813943,3902,23.50,15.47
6876934,1703,3.04,0.99
2177837,9304,32.00,39.50
6917310,302,14.00,19.75
3836782,5102,14.00,19.75
5238911,6002,28.29,34.50
2730907,3902,5.67,12.84
5896816,1502,13.50,17.00
2402658,902,9.24,22.00
2204530,4203,6.39,6.94
3918207,4703,5.75,5.99
2990945,102,16.75,19.07
5157690,4109,8.00,8.00
1001671,1004,14.00,15.39
1116029,4409,31.73,17.04
6692958,2707,11.30,8.00
606822,1807,3.36,1.97
3737453,5704,26.00,29.99
6674850,309,13.50,18.55
6456942,2604,3.44,2.03
7146638,3503,24.25,20.00
4147535,4503,8.80,11.00
8478476,703,12.40,29.99
